# Collected By: Andy Pavlo http://www.cs.brown.edu/~pavlo/
"CONTL AIR FIN II",CIRFP,
"Continental Info Sys Corp",CISC,
"CELLCOM CORP",CJCL,
"CELTIC RESRC HDG",CJREF,
CJRS,CJRS,
"CIRCADIAN INC",CKDN,
"CNPC HK LTD",CKKHF,
"COMPASS KNWLDG",CKNO,
"CESKY TELECOM AS",CKTCF,
"COLLEGE BOUND",CLBD,
"CALIBER LEARNING",CLBRQ,
"Calcol Inc",CLCL,
"COMPUTER LEARNIN",CLCXQ,
"Caldor Cp",CLDRQ,
"Claire Technologies Inc",CLEA,
"CLAIRE'S STORES",CLEKA,
"Clear Air Inc",CLER,
"Coleman Cp",CLME,
"Commercial Labor Mgmt Inc",CLMI,
"Clean Way Cp",CLNW,
"CLP HOLDINGS ORD",CLPHF,
"CLP HOLDINGS LTD",CLPHY,
"CELLPOINT INC",CLPTQ,
"CROSSLAND S/FSB",CLSB,
"CELERITY SOLUTIO",CLTY,
"CLOVERLEAF KENNE",CLVFA,
"CALYPSO WIRELESS",CLYW,
"CASUAL MALE CORP",CMALQ,
"Comcam Inc",CMCA,
"COMEDCO INC",CMDO,
"Commercial Concepts Inc",CMEC,
"COUNTRY MAID FIN",CMFI,
"Carmanah Technologies Cor",CMHXF,
"CHINA MARKETNG MEDIA",CMKM,
"CROWFLIGHT MNRLS",CMLGF,
"CAROLINA MILLS I",CMLL,
"COMPASS GP PLC",CMPGY,
"Color Mart Paint Inc",CMPI,
"CAMPO ELECTR APP",CMPOQ,
"COMPUTERSHARE AU",CMSQF,
"COMMUTY MED TRAN",CMTI,
"COM/TECH COMMUNS",CMTK,
"COMPLETE WELLNES",CMWLQ,
"CSL LTD",CMXHF,
"COMPTRONIX CP",CMXO,
"Community Serv Tel Commun",CMYS,
"Chester Bancorp Inc",CNBA,
"Cambridge Energy Corp",CNGG,
"Cnh Holdings Co",CNHC,
"CONN LT & PWR 3.",CNLHN,
"CONN LT & PWR 4.",CNLHO,
"CT LIGHT PWR 4.5",CNLHP,
"CONN LT & PWR 1.",CNLTL,
"Canan Manac Grp Inc Cl A",CNMGA,
"CAMDEN MINES",CNMN,
"Conmat Tech Inc",CNMT,
"CINN MICROWAVE I",CNMWQ,
"CONDOR CAPITAL",CNOP,
"CONN LT & PWR 2.",CNPWM,
"CENTERPNT ENG PR",CNPZP,
"CONN LT & PWR 4.",CNTHN,
"CONN LT & PWR 5.",CNTHO,
"CONN LT & PWR 6.",CNTHP,
"Century Technologies Inc",CNTK,
"CENTRAXX INC",CNXX,
"COATED SALES INC",COAT,
"Continental Amer Trans Inc New",COAW,
"CODED COMMUNICAT",CODDQ,
"COMPAGNIE DE ST",CODGF,
"CODE-ALARM INC",CODL,
"Corporate Data Sci Inc",CODS,
"Commodore Environ Serv",COES,
"Compare Generiks Inc",COGE,
"COOK UTD INC",COKU,
"COOL CHIPS PLC",COLCF,
"Cardiome Pharma Corp",COMRF,
"Comtrex Systems Corp",COMX,
"Carrier1 International",CONEQ,
"Connecticut River Bancorp",CORB,
"CDN OIL SAND",COSWF,
"Cox Tech Inc",COXT,
"CATHAY PAC AIRWY",CPCAY,
"CRESCENT PT ENRG",CPGCF,
CENESPHARMACEUT,CPHAF,
"CHMPN TCHNG HDG",CPIHF,
"CAPITAL MEDIA GR",CPMG,
"COMPLETE MGMT IN",CPMIQ,
"CPT TEL DEL PERU",CPNBF,
"Canplats Resources Corp",CPQRF,
"COMPASS PLASTICS",CPTI,
"Central Vt Pub Svc 5 3/8 Pr",CPUBM,
"Compusonics Video Cp",CPVD,
"CROLINA LT PWR 5",CPWPO,
"Composite Power Cp",CPWW,
"CREDIT AGRICOLE",CRARF,
"CHINA RES LAND",CRBJF,
"Carolco Pictures Inc",CRCP,
"Core Care Sys Inc",CRCS,
"CARECENTRIC INC",CREC,
"CARREFOUR SA",CRERF,
"Cirmaker Technology Corpo",CRKT,
"Cermetek Microelectronics",CRMK,
"CLEAR MEDIA LIMI",CRMLF,
"CORONATION MINRL",CRMNF,
"Cronus Cp",CRON,
"CHINA RESRC PWR",CRPJF,
"CEAPRO INC",CRPOF,
"CERTIFIED TECHS",CRTT,
"CREATIVE TECH",CRTV,
"CORVUS SYSTEMS I",CRVSQ,
"Columbia River Resources Inc",CRVV,
"CANADIAN ROYALTS",CRYAF,
"CRYOCON INC",CRYQ,
"CRAY COMPUTER CO",CRYYQ,
"CRAZY WOMAN CK",CRZY,
"Caribbean Select Inc",CSELQ,
"CREDIT SUISSE GP",CSGKF,
"Cash Can Inc",CSHC,
"CSI COMPUTER SPL",CSIS,
"CNTRN INCM FD UT",CSIUF,
"Cybernetic Services Inc",CSIX,
"Csl Lighting Mfg Co",CSLX,
"CASPEN OIL INC",CSPN,
"CONSOL PLEN TCH",CSPT,
CSRV,CSRV,
"CONS RESRC GRP",CSRZ,
"Clean Systems Technology",CSTM,
"Central Steel & Wire Co",CSTW,
"COMPUTER SVCS IN",CSVI,
"COLUMBIA SAVING",CSVO,
"CARRIAGE SVCS 7%",CSVSP,
"CASSIDY GOLD CP",CSYGF,
"CIRCUIT SYSTEMS",CSYI,
"COMM SYNERGY TCH",CSYT,
"Collecting Bk Natl Assoc Cl A",CTBNA,
"CT BK COMMERCE",CTCB,
"Conn Natural Gas Cp  8 Pc Pr",CTGSP,
"Cancer Treatments Hldgs Inc",CTHZ,
"Communications Transmissions",CTIA,
"Con Tech Systems Inc",CTKS,
"CUSTOMER SPORTS",CTMR,
"Central Natural Resources",CTNR,
"CORNERSTONE CAP",CTNXF,
"CITIGOLD CORP",CTOHF,
"CITIC PACIFIC LT",CTPCY,
"CNTRL ME PWR 4.6",CTPPP,
"Ceristar Inc",CTRI,
"CONTL AG SPONS A",CTTAY,
"Cityfed Finan Cp",CTYF,
"CITYFED FINL JRC",CTYFN,
"CATHAYONLINE INC",CTYO,
"CLOUDBREAK RESRC",CUDBF,
"CANORO RESOURCES",CUOSF,
"CENTRAL UTIL PRO",CUPR,
"CARIBBEAN UTIL A",CUPUF,
"COMPUTER POWER",CUWR,
"Century Controls Intl Inc",CUYC,
"Conversion Indus Inc",CVII,
"CHINA CONVRGNT S",CVNGY,
"CELESTIAL VENTUR",CVNR,
"CIVIC EQUITIES C",CVQC,
"Converge Global Inc",CVRG,
"Connectivity Tech Inc",CVTK,
"CONVERSION TECHS",CVTL,
"CANADIAN WRLD FD",CWFNF,
"Childrens Wonderland Inc",CWIC,
"CROWNE VENTURES",CWOV,
"Conwest Partnership Pt Uts",CWPS,
"CABLE & WIRELESS",CWPUF,
"CROWLEY MILNER &",CWYM,
"CARDXX INC",CXCQ,
"Commodore Separation Tech",CXOT,
"CNDN EMPR EXPL",CXPJF,
"COLORMAX TECH IN",CXTE,
"CRYOCATH TECHS",CYAHF,
"Cybear Inc",CYBR,
"CYBERCASH EX2ND",CYCHZ,
"Cygnus Inc",CYGN,
"Cyphercom Solutions Inc",CYKO,
"CYNET INC CL A",CYNEA,
"CYNTECH TECHS IN",CYNT,
"CYPER MEDIA INC",CYPM,
"Cypro Intl Inc",CYPR,
"CYBERECORD INC",CYRD,
"C Y B SYS INC",CYSY,
"DAKOTA MINING CO",DAKMF,
"DATATREND SERVIC",DATV,
"DATA TRANSLATION",DATX,
"Dawn Technologies Inc",DAWN,
"Delaware County Bk-ohio",DBAI,
"D'BRIT CORP",DBDB,
"DIA BRAS EXPL",DBEXF,
"DYERSBURG CORP",DBGC,
"Diversified Business & Med Svc",DBMS,
"DBS GP HLDGS SP",DBSDY,
"Diabetex Intl Cp",DBTX,
"Dentalcare Mgmt Inc",DCMI,
"DEL CERRO ENT",DCRO,
"DISC INC",DCSR,
"Dicut Inc",DCUT,
"DUNDEE BANCORP I",DDEJF,
"DIAMOND EQUITIES",DDEQ,
"DELTA NATIONAL BANCORP CMT",DEBC,
"Debbie Reynold Hotel & Casino",DEBIQ,
"DECOR GROUP",DECG,
"DECORA INDUSTRIE",DECO,
"DEGA TECHNOLOGY",DEGA,
"JERRYS FAMOUS DE",DELI,
"DENWAY MOTORS",DENMF,
"DIAGNOCURE INC",DGCRF,
"DIGITAL COMMUNS",DGCT,
"DYNASTY GOLD",DGDCF,
"Digitcom Interactive Video Net",DGIV,
"Dyna Group Intl",DGIX,
"DG JEWELERY INC",DGJLQ,
"DIGITAL LIGHTHOU",DGLHQ,
"Digilava Inc",DGLV,
"DE GREY MINING",DGMLF,
"DEL GLOBAL TECH",DGTCW,
"Digitech Inc",DGTI,
"ETSB DELHAIZE",DHLYF,
"DIAMOND HOME SVC",DHMS,
"Diamonds Hitts Production",DHTT,
"Digital Gas Inc",DIGG,
"DIGGER RESOURCES",DIGRF,
"SOFTLOCK.COM INC",DIGSQ,
"Dionics Inc",DION,
"DIORO EXPLORATIO",DIORY,
"Digital Prod Cp",DIPC,
DIRX,DIRX,
"DIVERSIFIED SENI",DISS,
"DITA INC",DITA,
"Diversified Investors Cp",DIVN,
"DATAKEY INC",DKEY,
"Drucker Inds Inc New",DKIN,
"DYNETEK INDS LTD",DKNDF,
"Dakotah Inc",DKTH,
"DEUTSCHE LUFTHAN",DLAKY,
"DALEIGH HLDGS CO",DLGH,
"DataLogic International",DLGI,
"DELSECUR CORP",DLSC,
"DAIRY MART CONV",DMCSQ,
"DIAMONDEX RES LT",DMDXF,
"DIAMND FLDS INTL",DMFDF,
"Distribution Mgmt Svcs Inc",DMGS,
"DUMONT NICKEL",DMNKF,
"Denning Mobile Robotics Inc",DMRI,
"DAMARISCOTTA BNK",DMSQ,
"Dna Medical Tech Inc",DNAT,
"DARNLEY BAY RSCS",DNLYF,
"DAI NIPPON PRTG",DNPCY,
"DANSKE BK A/S SP",DNSKY,
"Dennys Corp",DNYY,
DOCPLANET.COM,DOCP,
"Delta Omega Technologies",DOTK,
"DOW JONES & CO I",DOWJB,
"Dippy Foods Inc",DPPI,
"Diamond Powersports Inc",DPWS,
"DIRECT CONNECT",DRCH,
"DIRECTRIX INC",DRCXQ,
"DUKE REALTY CORP",DREXP,
DRIVER-HARRIS,DRHA,
"INTERACTIVE MULT",DROM,
"DAIWA SEC GRP",DSECF,
"DAIWA SECURITIES",DSECY,
"DELSOFT CONSULT",DSFT,
"Dorsey Trailers Inc",DSYT,
"DELTA PLC",DTAXF,
"DISPLAY TECHS IN",DTEK,
"DAYTONA ENERGY",DTEYF,
"DTI INC",DTIC,
"Dti Medical Cp",DTIM,
"DEUTSCHE TELEKOM",DTLSF,
"DETREX CORP",DTRX,
"DOT1WEB INC",DTWB,
"DURANGO APPAREL",DUAP,
"Duct Utility",DUCT,
"DUNES HOTELS&CAS",DUNE,
"DUNN'S SUPPLY ST",DUNS,
"DUPONT INSTRUMEN",DUPI,
"DISCOVERY BIOSCI",DVBS,
"DIVERSIFIED INDS",DVFXF,
"DVI INC",DVIXQ,
DEVLIEG-BULLARD,DVLGQ,
"DEVIN ENERGY CP",DVNGF,
"DVN HOLDINGS LTD",DVNHF,
"DAVIDSON OPTRONI",DVOO,
"DOVER PETROLEUM",DVPC,
"DAIWA HOUSE IND",DWAHY,
"DEEP WELL OIL",DWOG,
"DYNACORE PATTEN",DYHCS,
"Dynamic I-t Inc",DYNM,
"Dynamic Sciences Intl Inc",DYNS,
"E A C Industries Inc",EACI,
"EURO AERONAUTIC",EADSF,
"EAGLE VISION INC",EAGV,
"Ea Ind Inc",EAIN,
"EASTMAIN RSC",EANRF,
"EARFUL OF BOOKS",EARZ,
"Eagletech Communications",EATC,
"EBASEONE CORP",EBAS,
"ELECTRO BRN INTL",EBIC,
"Enhance Biotech Inc",EBOI,
"EBIZ ENTERPRISES",EBPR,
"EMPIRE BANCSHARE",EBSH,
"ECOLOCLEAN INDS",ECCI,
"EARTHCARE CO",ECCOQ,
"AMERICAN ECO",ECGOQ,
"Environmental Chem Gr Inc",ECHG,
"Echocath Inc Cl A",ECHTA,
"EMCEE BROADCAST",ECIN,
"ESPERANCE MNRLS",ECMAF,
"Echapman Inc",ECMN,
"ECOMAT INC",ECMT,
"ENVIRNMNTL CNSTR",ECPI,
"ECARE SOLUTIONS",ECSL,
ELECTRACAPITAL,ECTA,
"ELECT TRANSFER",ECTS,
"ECU SILVER MNG",ECUXF,
"EDD HELMS GROUP",EDDH,
"E-DOC.MD INC",EDMD,
"E-data Cp",EDTA,
"ENDEAVOUR MINING",EDVMF,
"ESTRN MICH FINCL",EFIN,
"CELL TECH INTL I",EFLI,
"Eftek Cp New",EFTX,
"Employers Gen Insur Grp",EGIG,
"EMPIRE GOLD INC",EGIT,
"EAGLE TELEPHONIC",EGLA,
"EAGLE-PICHER IND",EGLP,
"EMGOLD MINING CP",EGMCF,
"EGX FUNDS TRANSF",EGXF,
"ENERGY SPLIT",EGYSF,
"Elegant Illusions Inc",EILL,
"ENI SPA ROMA",EIPAF,
"ELECTRONIC KOURS",EKII,
"E-KONG GROUP LTD",EKONF,
"EKORNES ASA",EKRNF,
"ELECTRO-CHEMCL T",ELCH,
"ELEK-TEK INC",ELEKQ,
"ELGIN TECH 1",ELGN,
"English Lang Learning & I",ELLG,
"ELAN CORP PLC",ELNCF,
"Elite Logistics Inc.",ELOG,
"ENVIRO SAFEGUARD",ELSF,
"ELSINORE CP",ELSO,
"E MACHINERY.NET",EMAC,
"EMISSION CNTRL C",EMCS,
"Empryean Diagnostics Ltd",EMDG,
"EMC DEVEL CORP",EMDV,
"EMERALD ENERGY",EMEYF,
"EMI GROUP PLC S/",EMIPY,
"EMPIRE OF CAROLI",EMPIQ,
"EMPEROR MINES",EMPMY,
"ENVIRNMNTL TECHS",EMTI,
"ENBC CORP",ENBBQ,
"E.NVIZION COMM",ENCG,
"Enercorp Inc New",ENCP,
"ENCOUNTER.COM IN",ENCR,
"ENCORE WIRELESS",ENCW,
"EQUALNET COMMUNS",ENET,
"ENAGAS SA",ENGGF,
"ENOTES.COM INC",ENOT,
"ENVIRONMNTL TECH",ENVRD,
"Econometrics Inc",EOMT,
"E ON AG",EONAF,
"ENRON CORP EXCH",EONPQ,
"ELECTRO OPTICAL",EOSC,
"Eos International Inc",EOSI,
"European American Res Inc",EPAR,
"El Paso Refinery L P Cv Pr",EPASZ,
"Epic Financial Corp",EPFL,
"Electropharmacology Inc",EPHI,
"ENERPHAZE CORP",EPHZ,
"Empiric Energy Inc",EPRC,
"ENTERPRISE SOLTN",EPSO,
"ENVIRONMNTL PR",EPTC,
"EPL TECHS INC",EPTG,
"ENVIROPUR WATER",EPUR,
"EQUUS ENER CORP",EQECF,
"EQUISURE INC",EQEU,
"EQUIMED INC",EQMD,
"EQUITEL INC",EQUA,
"EURO DISNEYLAND",ERDBF,
"EURO DISNEYLD DP",ERDDF,
"ERD WASTE CORP",ERDIQ,
"ERGOBILT INC",ERGB,
"LM ERICSON TEL B",ERIXF,
"EISAI CO LTD A",ESALY,
"Emergisoft Holding Inc",ESHG,
"E-SMART TECHS IN",ESMT,
"E-SYNC NETWORKS",ESNI,
"ESPERANZA SILVER",ESPZF,
"ESQUIRE COMMS",ESQS,
"Essential Resources Inc",ESRS,
"ESSTRA INDS INC",ESTRF,
"ENERGY SYS SOLUT",ESUL,
"EAST WEST RES CO",ESWSF,
"E-SYNERGIES INC",ESYG,
"ELITE TECHNLGS",ETCH,
"Electronic Tele Comm Inc",ETCIA,
"Eti Intl Inc",ETIC,
"ETRUSCAN RSCS",ETRUF,
"Electronic Transmission Cp",ETSM,
"Eurasia Gold Fields Inc",EUGD,
"EUROTECH LTD",EUOT,
"EUPHONIX INC",EUPH,
"EVANS INC",EVAN,
"EVADER CORP",EVDR,
"Environmental Digital Svcs",EVDS,
"ENRVT DVFD TR UT",EVDVF,
"EVOLVE SOFTWARE",EVLVQ,
"ENV OIL PROC TCH",EVOPQ,
"EVERLERT INC",EVRL,
"ENDOVASC INC",EVSD,
"e-VideoTv Inc",EVTV,
"Everex Systems Inc",EVXS,
"ELCOTEL INC",EWTLQ,
"EWEB21 CORP",EWTO,
"EXA INTL INC NEW",EXAI,
"EXCHANGE APPL",EXAP,
"Exchange Bankshares",EXCH,
"Excal Enterprises Inc",EXCL,
"EXACT ID",EXCT,
"EXCELLON RSCS",EXLLF,
"EXMAR SA ANTW",EXMRF,
"EXPLOR SULLIDEN",EXSDF,
"CONSOL ECO-SYSTE",EXSO,
"Exten Industries",EXTI,
"Eyetel Technologies Inc",EYLT,
"EASYRIDERS INC",EYRDQ,
"ENERGYTEC INC",EYTC,
"Easy Access Intl Inc",EZZZ,
"FIRST ALLIANCE C",FACOQ,
"Firamanda Inc",FAMH,
"5TH AVE CHANNEL",FAVE,
"Fnb Bancorp Inc Newtown Pa",FBIP,
"FRMRS BK APPOMAT",FBPA,
"FOSTERS GROUP AD",FBRWY,
"First Bankers Tr Quincy",FBTT,
"FORMATION CAPTL",FCACF,
"FCB FINCL INC",FCBF,
"FIRST CENTRAL FI",FCCX,
"FRST CALGARY PET",FCGCF,
"FCG INC",FCGN,
"FLOUR CITY INTL",FCIN,
"FULL CIRCLE IMAG",FCLE,
"FST CINCINNATI",FCNN,
"FORTUNE CREDIT&I",FCRI,
"FUTURE CARZ INC",FCRZ,
"FCS LABORATORIES",FCSI,
"FOCUS VENTURS",FCVLF,
"FRIENDLY ENERGY",FDEG,
"Federal Resources Cp",FDRC,
"FIRST ENTEPRS FN",FENTQ,
"FIRE ENVIRONMNTL",FENV,
"FIRST EQUITIES",FEQT,
"FOCUS ENGY TR UN",FETUF,
"First Fidelity Acceptance Cp",FFAC,
"FIREBRAND FINCL",FFGI,
"Fairfield First Bk & Tr Pr",FFLB,
"Fortune Fincl Systems Inc",FFSY,
"FAMILY GOLF CENT",FGCIQ,
"Friede Goldman Halter",FGHLQ,
"Renaissance Golf Prod Inc",FGLF,
"Future Healthcare Inc",FHCI,
FOUNDERHLDGS,FHGDF,
"FRONTIER NATNL",FIEC,
"INTELEFILM CORP",FILM,
"First Natl Bk Port Alleg Pa",FIPG,
"FIRSTMARK CORP",FIRM,
"Food Integrated Tech Inc",FITT,
"5B TECHNOLOGIES",FIVE,
"FIX CORP INTL IN",FIXCQ,
"FUJISAWA PHARMA",FJSPF,
"FUJITSU LTD",FJTSY,
"FUJIKURA LTD ORD",FKURF,
"Frontline Capital Group",FLCGQ,
"FLORIDA DEV FD 1",FLDV,
"FILM MUSIC ENTMT",FLME,
"FLAME SEAL PRODU",FLMP,
"FLOWERY GOLD MNS",FLOD,
"DENTAL SVCS AMER",FLOS,
"Florida Power Cp 4.00 Pr",FLPWP,
"FLORSHEIM GROUP",FLSCQ,
"Flavor Brands Inc",FLVB,
"First Merchants Accept Cp",FMACQ,
"Forum National Investment",FMNIF,
"Fairmount Chemical Inc",FMTC,
"FARRAGUT MORTG",FMTG,
"FIRST NATL ENTMT",FNAT,
"FINET COM INC",FNCMQ,
"FRANCE TELECOM",FNCTF,
"FNF INDUSTRIES",FNID,
FIRSTNARROWS,FNRWF,
"FOREFRONT INC NE",FOFR,
"Fortune Oil & Gas Inc",FOGC,
"FOCUS AFFILIATES",FONE,
"Fonic Inc",FONF,
"FONAR CP CL A PR",FONRP,
"FORTIS UTS",FORSF,
"FORTIS NL S/ADR",FORSY,
"FOXMOOR INDUSTRI",FOXI,
"FIRST PAC CO LTD",FPAFY,
"Fpa Medical Mgmt Inc",FPAMQ,
"FIRSTPLUS FINL G",FPFX,
"FULLPLAY MEDIA",FPLYQ,
"FIRST POINT MINE",FPOCF,
"Fieldpoint Petroleum Corp",FPPC,
"FRST QUANTUM",FQVLF,
"FLOORING AMERICA",FRAE,
"Francisco Industries Inc",FRAN,
"FREDERICK BREW",FRBW,
"FLETCHER BLDG",FRCEF,
"FRIENDS PROVIDNT",FRDPF,
"Fresh America Corp",FRES,
"FREEHOLD ROYALTY",FRHLF,
"FRISBY TECHNLGS",FRIZQ,
"Frm Nexus Inc",FRMO,
"FRONTIER PAC MNG",FRPMF,
"Ferrara Food Co",FRRF,
"First Look Media Inc",FRST,
"FORTIS ENTPRS",FRTE,
"FREEREALTIME COM",FRTIQ,
"First Seismic Cp",FSEI,
"FASTLANE FOOTWEA",FSLF,
"FIRSTQUOTE INC",FSQT,
"FIRST STAR BANCO",FSSB,
FREESOFTWARECLUB,FSWC,
"FARED SYSTEM INC",FSYT,
"FRUEHAUF TRAILER",FTCFQ,
"FLEETWOOD CAPITA",FTCWP,
"FINOTEC GROUP",FTGI,
"FANTOM TECHS INC",FTMTQ,
"FUTURELINK CORP",FTRLQ,
"FRETTER INC",FTTR,
"FUJI HEAVY INDS",FUJHY,
"FUJI PHOTO FILM",FUJIF,
"Littlefield Adams & Co",FUNW,
"FURY EXPLRS LTD",FURXF,
"FUSION NTWRKS HL",FUSN,
"Futureone Inc",FUTO,
"FUTURENET INC",FUUN,
"Forever Enterprises Inc",FVEN,
FOODVISION.COM,FVSN,
"Flexwatt Cp",FWAT,
"Financialweb.com Inc",FWEB,
"Fenway Intl Inc",FWIN,
"F S BANCORP LAGR",FXLG,
"Fuzzy Logic Software Cp",FZZY,
"GA EXPRESS INC",GAEX,
"GRT AMER FINANCL",GAFL,
"GEORGIA 400 INDU",GAID,
"GREAT AMER FOOD",GAMN,
"GOLDEN ARCH RES",GARCF,
"GALLERY RSC",GARQF,
"GAS NATURAL SA",GASNF,
"GRAND ADVNTRS T&",GATT,
"Galaxy Investment Inc",GAXI,
"GBL BIO CHEM",GBCMF,
"GRAND BKS ENERGY",GBECF,
"Great Basinenergies Inc",GBEI,
"Globus Intl Resourcs Corp",GBIR,
"GLOBAL INTELLICO",GBITQ,
"GOLDBROOK VENTRS",GBKVF,
"GP BRUXELLES",GBLBF,
"GLOBAL LINK TECH",GBLK,
"GLBL BUS MKTS",GBMI,
"Global Maintech Corp",GBMT,
"GLDN BAND RSCS",GBRIF,
"Global Industrial Services",GBSV,
"Globus Wireless Ltd",GBWL,
"Grace Developement",GCDV,
"GEOCORE EXPL INC",GCEXF,
GOLDCLIFFRSCCP,GCFFF,
"GOLDEN CYCLE GOL",GCGC,
"GREAT CDN GAMING",GCGMF,
"Greater China Cp",GCHC,
"GRAND COURT LIFE",GCLIQ,
"GAMESA CORP TECN",GCTAF,
"GOLD BULLION",GDBLF,
"GENESIS DIRECT I",GDIRQ,
GOLDMINCO,GDMCF,
"GLDN PEAKS RSCS",GDPEF,
"Global Diamond Res Inc",GDRS,
"GOLDSTATE CORP",GDTT,
"GOLDEX RSC CRP",GDXRF,
"GENICOM CORP",GECMQ,
GENESISINTERMEDI,GENI,
"Geoalert Inc",GEOT,
"Geonex Cp",GEOX,
"GENIUS TECHNLGS",GETK,
"GOLDEYE EXPLRTN",GEYEF,
"GUARANTY FINL",GFCJ,
"GULF ENERGY CORP",GFEC,
"GRAHAM-FIELD HLT",GFIHQ,
"GENFINITY CORP",GFIN,
"GFPT PCL UN DR",GFPTF,
"GULFTEX DRILLING",GFTX,
"PLM EQ GRWTH FD",GFWQZ,
"GUANGDONG INVT",GGDVF,
"Granite Golf Group Inc",GGGI,
"GOLDEN GATE PET",GGPLF,
"GLDEN GOLIATH",GGTHF,
"GRAPHCO HOLDINGS",GHCP,
"GENESIS INT FIN",GIFS,
"GITANO GROUP INC",GITA,
"GLOBAL ITECHNOLO",GITN,
"General Kinetics Inc",GKIN,
"GKN PLC DR",GKNLY,
GLAXOSMITHKLINE,GLAXF,
"GLOBAL ESCIENCE",GLBE,
"GLOBAL RESERVE C",GLBR,
"Greenlight Commun Inc New",GLCT,
"GROUP LONG DISTA",GLDI,
"Greenleaf Tech Cp",GLFC,
"Mchenry Metals Golf Cp",GLFN,
"GREAT LKS HYDRO",GLHIF,
"GLIATECH INC",GLIAQ,
"GLR RES INC CL A",GLRAF,
"GRUPO MEXICO B",GMBXF,
"Gourmets Choice Coffee Inc",GMCH,
"GLBL MEDIA PROD",GMDP,
"GENOMED INC",GMED,
"GAMMA ELECTR SYS",GMES,
"GOLDMARCA LTD",GMLCF,
GMNEF.PK,GMNEF,
"GAMETEK INC",GMTK,
"GAMES WORKSHOP",GMWKF,
"GUANGSHEN RAIL A",GNGYF,
"GENERAL CREDIT C",GNIZQ,
"General Chemical Group",GNMP,
"Greater Northwest Resrch & Dev",GNRD,
"GENEVA STEEL HLD",GNVHQ,
"GENEVA FINL CORP",GNVN,
"GLOBAL ONE DISTR",GOBA,
"GOOD SOFTWARE",GOOT,
"Geo Petroleum Inc",GOPL,
"GOSUN COMM LTD",GOSN,
"Gargoyles Inc",GOYL,
"GP BATTERIES",GPBIF,
"GPC BIOTECH AG",GPCBF,
"GRUPO FIN INBURS",GPFOF,
"GRUPO FIN INBURS",GPFOY,
"Global Plat & Gold Inc",GPGI,
"GRUPO GIGANTE SA",GPGNF,
"GRUPO PRISA SA",GPOPF,
"GRUPO CARSO A1",GPOVF,
"GRUPO SIDEK SA",GPSBY,
"GOLDEN QUEEN MIN",GQMNF,
"GREAT AMER REC",GRAR,
"Grayhound Electronics Inc",GRAY,
"GREENSMART CORP",GREN,
"GREENSTONE RESOU",GRERF,
"Grant Enterprises Ltd",GRET,
"ROADHOUSE GRILL",GRLL,
"GREEN OASIS ENVI",GRNO,
"Grupo Televisa Sa Cv Ord Pt Ct",GRPFF,
"GRAYLING WIRELS",GRYW,
"GSB FINCL SVCS I",GSBF,
"GSI SECURITIZATN",GSIEF,
"GENERAL STORE IN",GSIL,
"GRAND CNTRLSILVE",GSLM,
"Northeast Digital Ntwks",GSMI,
"GLOBAL SATELLITE",GSNI,
"GOLDSTAR ENTMNT",GSNT,
"Great Spirit Inc",GSPI,
"GOSSAN RESC LTD",GSSRF,
"Goldstone Mnrls Res",GSTN,
"GERALD STEVENS I",GSVE,
"GILMAN & CIOCIA",GTAX,
"GRAPHICS TECHS",GTIX,
"GENTRE LABS INC",GTLB,
"GLOBAL TECHS LTD",GTLL,
"GLOBE TELECOM",GTMEF,
"GLOBAL TECHNOVAT",GTNOQ,
"GTO RESOURCES",GTORF,
"GREAT TRAIN STOR",GTRNQ,
"GT GRP TELECOM B",GTTLQ,
"Gentry Mineral Prod Inc",GTYM,
"GRAND UN CO",GUCO,
"GULF SHORES RSCS",GULSF,
"GENETIC VECTORS",GVEC,
"GEO VISION INTL",GVIT,
"Gravitas Intl Inc",GVTS,
"Gateway Ind Inc De",GWAY,
"GAMING WRLD INTL",GWLD,
"GREAT W LIFECO",GWLIF,
"GREAT WEST LIF E",GWLPF,
"GREAT WSTRN MNLS",GWMGF,
"GENESIS WORLDWID",GWOW,
"Goodheart-wilcox Co Inc",GWOX,
"GREAT WALL TECH",GWTCF,
"GREYSTAR RSRCS",GYSLF,
"Graphix Zone Inc",GZON,
"Haber Inc",HABE,
"HAMILTON BANCORP",HABK,
"HACHIJUNI BK LTD",HACBY,
"HELP AT HOME INC",HAHI,
"HAPPINESS EXPRES",HAPY,
"HARVARD INDUS IN",HAVA,
"HAVAS ORD",HAVSF,
"HAWAIIAN ELEC IN",HAWLI,
"Hawaiian Elec 4.65 Pr K",HAWLL,
"HUNGARIAN BRDCST",HBCO,
"HSBC HOLDINGS",HBCYF,
"Heritage Bankshares Inc",HBKS,
"HOBS PLC ADR",HBOOY,
HEALTHCENTRAL.CO,HCENQ,
"Helm Capital Group Inc",HCGI,
"HEALTH-CHEM CORP",HCLC,
"Hirsch Chemie Ltd",HCME,
"Healthcor Hldgs Inc",HCOR,
"Hudsons Grill Of America Inc",HDSG,
"Headstrong Group Inc",HDST,
"HUNTER DOUGLAS",HDUGF,
"HENKEL KGAA SPON",HENKY,
"HENLEY HEALTHCAR",HENL,
"Red Oak Hereford Farms Inc",HERF,
"Hunter Environ Services Inc",HESI,
"Healthgate Data Corp",HGAT,
"HOMEGOLD FINCL",HGFNQ,
"HONG KONG ELEC H",HGKGY,
"HASTINGS MFG CO",HGMG,
